strategy_family,variant,window,pair,total_trades,total_return,win_rate,profit_factor,max_drawdown,average_r,median_r,expectancy,average_holding_minutes
BREAKOUT,LONDON_OPEN_RETEST,wf_2,EURUSD,402,-0.2520521704582832,0.31840796019900497,0.5420865765746602,0.2520521704582832,-0.3597416827740694,-1.1367624833553656,-0.3597416827740694,26.3681592039801
BREAKOUT,LONDON_OPEN_RETEST,wf_2,GBPUSD,481,-0.16127028910594154,0.3659043659043659,0.7383706838072917,0.16629262732760944,-0.18133613497569298,-1.0707605309859163,-0.18133613497569298,20.187110187110186
BREAKOUT,LONDON_OPEN_RETEST,wf_2,USDJPY,476,-0.1360576650797306,0.3802521008403361,0.7758118460766317,0.14147941961178775,-0.15213864120934834,-1.0605834725220422,-0.15213864120934834,18.41386554621849
BREAKOUT,LONDON_OPEN_RETEST,wf_3,AUDUSD,545,-0.39450242582867323,0.30458715596330277,0.45997194362672006,0.3995024752179915,-0.4587319160544106,-1.172231651333864,-0.4587319160544106,15.229357798165138
BREAKOUT,LONDON_OPEN_RETEST,wf_3,EURUSD,405,-0.2526701294938475,0.3234567901234568,0.5439146694803418,0.2557759061133851,-0.3580842816984155,-1.1351466955003933,-0.3580842816984155,26.246913580246915
BREAKOUT,LONDON_OPEN_RETEST,wf_3,GBPUSD,517,-0.2601290677601388,0.33849129593810445,0.6129628507670826,0.2657175491615853,-0.2898956442691099,-1.1021122944839472,-0.2898956442691099,18.152804642166345
BREAKOUT,LONDON_OPEN_RETEST,wf_3,USDJPY,521,-0.1850003676765699,0.3646833013435701,0.7230204684301278,0.20166300852798796,-0.19482829471638016,-1.0608789960564085,-0.19482829471638016,19.01151631477927
BREAKOUT,NEW_YORK_OPEN_CLOSE,oos,AUDUSD,509,-0.5135907009069305,0.2318271119842829,0.2878360505291232,0.5147511368200819,-0.7062968131851952,-1.2370710641623057,-0.7062968131851952,49.30255402750491
BREAKOUT,NEW_YORK_OPEN_CLOSE,oos,EURUSD,466,-0.3501843614972997,0.30042918454935624,0.4455561811074548,0.35305513768786106,-0.46104093243644756,-1.142312122862221,-0.46104093243644756,75.60085836909872
BREAKOUT,NEW_YORK_OPEN_CLOSE,oos,GBPUSD,495,-0.3430837985447249,0.301010101010101,0.47712756305867143,0.35223193462326635,-0.42298558283523563,-1.12499585986228,-0.42298558283523563,56.333333333333336
BREAKOUT,NEW_YORK_OPEN_CLOSE,oos,USDJPY,508,-0.35165981149485115,0.2874015748031496,0.473948482935197,0.35203543836146745,-0.4250715087606912,-1.1046525630816153,-0.4250715087606912,63.011811023622045
BREAKOUT,NEW_YORK_OPEN_CLOSE,wf_1,AUDUSD,488,-0.3249471109353068,0.3094262295081967,0.5038295574182553,0.3249471109353068,-0.4011262262848913,-1.1305530591766404,-0.4011262262848913,76.98770491803279
BREAKOUT,NEW_YORK_OPEN_CLOSE,wf_1,EURUSD,623,-0.21551977265120714,0.3611556982343499,0.7226413670103405,0.22365751400791234,-0.1933401859470646,-1.0752758929371968,-0.1933401859470646,20.168539325842698
BREAKOUT,NEW_YORK_OPEN_CLOSE,wf_1,GBPUSD,452,-0.2522250847732721,0.32964601769911506,0.5688973454679984,0.2522250847732721,-0.32010677248929376,-1.0882191794962313,-0.32010677248929376,85.06637168141593
BREAKOUT,NEW_YORK_OPEN_CLOSE,wf_1,USDJPY,516,-0.40458590057637533,0.27325581395348836,0.41315290193030685,0.40629915747213574,-0.5009388036233883,-1.1220798422959328,-0.5009388036233883,56.395348837209305
BREAKOUT,NEW_YORK_OPEN_CLOSE,wf_2,AUDUSD,420,-0.3747908513321643,0.2642857142857143,0.37746056340065615,0.37766092414200686,-0.5575750268153069,-1.1758846931229605,-0.5575750268153069,86.26190476190476
BREAKOUT,NEW_YORK_OPEN_CLOSE,wf_2,EURUSD,590,-0.24499989584740878,0.35423728813559324,0.6701973713530825,0.24914651884752675,-0.2367017246269716,-1.0929620129018829,-0.2367017246269716,24.872881355932204
BREAKOUT,NEW_YORK_OPEN_CLOSE,wf_2,GBPUSD,360,-0.24400443360735247,0.3,0.5097042298407907,0.25167118645886105,-0.38704190346088074,-1.113362759208588,-0.38704190346088074,116.47222222222223
BREAKOUT,NEW_YORK_OPEN_CLOSE,wf_2,USDJPY,406,-0.2942450140692048,0.29802955665024633,0.4763292809145799,0.29670279603788113,-0.42769587372593476,-1.115660537697019,-0.42769587372593476,58.7192118226601
BREAKOUT,NEW_YORK_OPEN_CLOSE,wf_3,AUDUSD,481,-0.5074506082883612,0.22661122661122662,0.26928430473428555,0.5086437789904824,-0.7344664288620614,-1.239223480174253,-0.7344664288620614,75.33264033264034
BREAKOUT,NEW_YORK_OPEN_CLOSE,wf_3,EURUSD,504,-0.2863209178513174,0.3253968253968254,0.5629490232487561,0.29492141588101556,-0.3331989764481939,-1.1035564844359067,-0.3331989764481939,32.21230158730159
BREAKOUT,NEW_YORK_OPEN_CLOSE,wf_3,GBPUSD,446,-0.35490945939774143,0.28475336322869954,0.42487990004802323,0.3627477647434335,-0.4899348890565805,-1.1554653218286552,-0.4899348890565805,93.50896860986548
BREAKOUT,NEW_YORK_OPEN_CLOSE,wf_3,USDJPY,477,-0.32586076486352844,0.3039832285115304,0.49259098023652037,0.32590153035714997,-0.411839596933912,-1.1087201536129323,-0.411839596933912,63.700209643605874
BREAKOUT,NEW_YORK_OPEN_RETEST,oos,AUDUSD,283,-0.33528059919360553,0.21908127208480566,0.27604222960493113,0.33708211885173894,-0.7198815153680032,-1.2288488027125386,-0.7198815153680032,35.28268551236749
BREAKOUT,NEW_YORK_OPEN_RETEST,oos,EURUSD,249,-0.17116902239185539,0.3293172690763052,0.5224681516499746,0.17767071287638217,-0.3755284283776096,-1.1263460008431043,-0.3755284283776096,52.971887550200805
BREAKOUT,NEW_YORK_OPEN_RETEST,oos,GBPUSD,299,-0.20835086602969466,0.31438127090301005,0.5074609500602751,0.21303549465879215,-0.3892464599841435,-1.115715928170687,-0.3892464599841435,52.541806020066886
BREAKOUT,NEW_YORK_OPEN_RETEST,oos,USDJPY,299,-0.1838639321555544,0.32441471571906355,0.558968568911064,0.18610000770391724,-0.3383005035266087,-1.0995896718459035,-0.3383005035266087,70.66889632107024
BREAKOUT,NEW_YORK_OPEN_RETEST,wf_1,AUDUSD,279,-0.1736770136043838,0.3333333333333333,0.5663217372875763,0.1736770136043838,-0.34034850712615244,-1.131914903179411,-0.34034850712615244,93.15412186379929
BREAKOUT,NEW_YORK_OPEN_RETEST,wf_1,EURUSD,418,-0.13115571168588125,0.37320574162679426,0.7561363304669251,0.14662377069957652,-0.16669890612752844,-1.0766751505372554,-0.16669890612752844,22.751196172248804
BREAKOUT,NEW_YORK_OPEN_RETEST,wf_1,GBPUSD,253,-0.12581918165059536,0.3557312252964427,0.6324315343141532,0.13091368844125972,-0.2643128326098111,-1.083501451838061,-0.2643128326098111,62.92490118577075
BREAKOUT,NEW_YORK_OPEN_RETEST,wf_1,USDJPY,297,-0.27201228317602877,0.25925925925925924,0.3878819085021045,0.27950373485453195,-0.5329768039093932,-1.1224709683000773,-0.5329768039093932,68.23232323232324
BREAKOUT,NEW_YORK_OPEN_RETEST,wf_2,AUDUSD,210,-0.17014864632450288,0.3142857142857143,0.4782946825352941,0.17263326706220522,-0.4424770423739548,-1.1638304350394062,-0.4424770423739548,59.642857142857146
BREAKOUT,NEW_YORK_OPEN_RETEST,wf_2,EURUSD,412,-0.18061139813257632,0.35194174757281554,0.6670572130334367,0.18289412467174934,-0.24027147325867276,-1.0947988074298527,-0.24027147325867276,22.099514563106798
BREAKOUT,NEW_YORK_OPEN_RETEST,wf_2,GBPUSD,175,-0.13640766455302555,0.2914285714285714,0.4825663055839304,0.13951985359034713,-0.41755459719320576,-1.1075043600158154,-0.41755459719320576,75.11428571428571
BREAKOUT,NEW_YORK_OPEN_RETEST,wf_2,USDJPY,197,-0.12286545254776038,0.3350253807106599,0.5682870494695005,0.12653288740905771,-0.33125575601844043,-1.1069677754121858,-0.33125575601844043,49.46700507614213
BREAKOUT,NEW_YORK_OPEN_RETEST,wf_3,AUDUSD,256,-0.30594460882271357,0.23046875,0.28185931308440665,0.3061253308577796,-0.7116355951720905,-1.2274120830195412,-0.7116355951720905,82.83203125
BREAKOUT,NEW_YORK_OPEN_RETEST,wf_3,EURUSD,361,-0.22535778765429548,0.3185595567867036,0.539236376439461,0.22966556658564008,-0.35225467824204676,-1.102196340125827,-0.35225467824204676,28.9612188365651
BREAKOUT,NEW_YORK_OPEN_RETEST,wf_3,GBPUSD,238,-0.20142330761770677,0.2857142857142857,0.4417732951518638,0.20825253311986178,-0.471024127961102,-1.1483528846588418,-0.471024127961102,94.22268907563026
BREAKOUT,NEW_YORK_OPEN_RETEST,wf_3,USDJPY,294,-0.23772188043635012,0.2857142857142857,0.4483913132291117,0.2377679757267609,-0.46015762686295536,-1.1133339837681033,-0.46015762686295536,61.08843537414966
VOLATILITY_EXPANSION,COMPRESSION_BREAK_1.5R,oos,AUDUSD,702,-0.5953529489173748,0.2606837606837607,0.3317238218262738,0.5953529489173748,-0.6427480621142947,-1.2514814496836877,-0.6427480621142947,14.294871794871796
VOLATILITY_EXPANSION,COMPRESSION_BREAK_1.5R,oos,EURUSD,635,-0.4891831062152894,0.2929133858267717,0.4108368275186795,0.4891831062152894,-0.5273222498888143,-1.2065223444087385,-0.5273222498888143,31.291338582677167
VOLATILITY_EXPANSION,COMPRESSION_BREAK_1.5R,oos,GBPUSD,698,-0.4788429461816356,0.3008595988538682,0.4530335765215214,0.4790379979097882,-0.46529816557113046,-1.174816844841093,-0.46529816557113046,30.494269340974213
VOLATILITY_EXPANSION,COMPRESSION_BREAK_1.5R,oos,USDJPY,723,-0.3517060211107216,0.334716459197787,0.6064472462763465,0.35268159836451884,-0.2982339014837341,-1.1009967436692236,-0.2982339014837341,24.232365145228215
VOLATILITY_EXPANSION,COMPRESSION_BREAK_1.5R,wf_1,AUDUSD,686,-0.443360166759866,0.3119533527696793,0.4895694607922765,0.4448318418142807,-0.4254431583795354,-1.1549576530018717,-0.4254431583795354,29.409620991253643
VOLATILITY_EXPANSION,COMPRESSION_BREAK_1.5R,wf_1,EURUSD,634,-0.42733791860718684,0.30914826498422715,0.4770872435359856,0.431504967232634,-0.43809785574406696,-1.1729158270576132,-0.43809785574406696,20.51261829652997
VOLATILITY_EXPANSION,COMPRESSION_BREAK_1.5R,wf_1,GBPUSD,677,-0.424833058663196,0.3072378138847858,0.5006727550426974,0.4263886392302265,-0.4069744849765861,-1.1219129248353963,-0.4069744849765861,29.062038404726735
VOLATILITY_EXPANSION,COMPRESSION_BREAK_1.5R,wf_1,USDJPY,703,-0.3933089361526606,0.33001422475106684,0.554209582024172,0.4032229654191185,-0.35388890305647813,-1.1100483178948906,-0.35388890305647813,20.014224751066855
VOLATILITY_EXPANSION,COMPRESSION_BREAK_1.5R,wf_2,AUDUSD,723,-0.5553186281966713,0.2752420470262794,0.3834692851083715,0.5564632119228881,-0.5588591357396192,-1.203420583060886,-0.5588591357396192,34.356846473029044
VOLATILITY_EXPANSION,COMPRESSION_BREAK_1.5R,wf_2,EURUSD,589,-0.5049501244640912,0.2699490662139219,0.3583018084394179,0.5049501244640912,-0.5952598232798435,-1.2439843772942722,-0.5952598232798435,31.782682512733448
VOLATILITY_EXPANSION,COMPRESSION_BREAK_1.5R,wf_2,GBPUSD,765,-0.5480991753191728,0.28366013071895424,0.4109030669333892,0.5491570562292849,-0.5175991883247024,-1.1862028324776985,-0.5175991883247024,28.869281045751634
VOLATILITY_EXPANSION,COMPRESSION_BREAK_1.5R,wf_2,USDJPY,747,-0.36247008107083045,0.34404283801874164,0.6068405022782246,0.36247008107083045,-0.29979008594814993,-1.114547150743707,-0.29979008594814993,26.318607764390897
VOLATILITY_EXPANSION,COMPRESSION_BREAK_1.5R,wf_3,AUDUSD,701,-0.6323748966500723,0.24679029957203993,0.2940263075747121,0.6323748966500723,-0.7120327663978797,-1.280380831320906,-0.7120327663978797,29.64336661911555
VOLATILITY_EXPANSION,COMPRESSION_BREAK_1.5R,wf_3,EURUSD,615,-0.6077852486085447,0.208130081300813,0.2534340228275917,0.6090155018550454,-0.7592929409539685,-1.2487443796001592,-0.7592929409539685,31.317073170731707
VOLATILITY_EXPANSION,COMPRESSION_BREAK_1.5R,wf_3,GBPUSD,685,-0.6098801069525459,0.24379562043795622,0.30253942895567476,0.610778060173764,-0.6854267993741866,-1.2548550749180676,-0.6854267993741866,32.76642335766423
VOLATILITY_EXPANSION,COMPRESSION_BREAK_1.5R,wf_3,USDJPY,724,-0.4131828190628901,0.31767955801104975,0.5392161765561794,0.4241133329103852,-0.36660807529272826,-1.1037304862404445,-0.36660807529272826,28.915745856353592
VOLATILITY_EXPANSION,COMPRESSION_BREAK_2R,oos,AUDUSD,700,-0.5947071358553753,0.21857142857142858,0.36767960594839755,0.5947071358553753,-0.6431243951225655,-1.2641984545992218,-0.6431243951225655,18.307142857142857
VOLATILITY_EXPANSION,COMPRESSION_BREAK_2R,oos,EURUSD,634,-0.4934172248221268,0.24290220820189273,0.4413013703070795,0.4938573776835208,-0.5343691914104329,-1.213931042057304,-0.5343691914104329,41.92429022082019
VOLATILITY_EXPANSION,COMPRESSION_BREAK_2R,oos,GBPUSD,693,-0.48850056631852856,0.2453102453102453,0.4743775897002411,0.48964409184454166,-0.4818026841592283,-1.1843242910216472,-0.4818026841592283,49.22077922077922
VOLATILITY_EXPANSION,COMPRESSION_BREAK_2R,oos,USDJPY,723,-0.38598955425796755,0.2669432918395574,0.5986484352405513,0.38959130551719834,-0.3354126475224612,-1.1106473326750663,-0.3354126475224612,34.87551867219917
VOLATILITY_EXPANSION,COMPRESSION_BREAK_2R,wf_1,AUDUSD,686,-0.44541941788789585,0.2594752186588921,0.5230537217649903,0.4474367509326522,-0.42775446020337354,-1.1625858767977664,-0.42775446020337354,43.84839650145773
VOLATILITY_EXPANSION,COMPRESSION_BREAK_2R,wf_1,EURUSD,628,-0.4384073808835701,0.2515923566878981,0.4944119975328105,0.4452663088312112,-0.4574777741528197,-1.1778300561602868,-0.4574777741528197,31.146496815286625
VOLATILITY_EXPANSION,COMPRESSION_BREAK_2R,wf_1,GBPUSD,667,-0.4267317942451375,0.2563718140929535,0.5257250469835378,0.42885184299007795,-0.41521346752394284,-1.1304343085361042,-0.41521346752394284,45.75712143928036
VOLATILITY_EXPANSION,COMPRESSION_BREAK_2R,wf_1,USDJPY,696,-0.37081332508580256,0.28304597701149425,0.6107106565428283,0.37980968974032225,-0.3308783542258966,-1.1197808664051963,-0.3308783542258966,29.489942528735632
VOLATILITY_EXPANSION,COMPRESSION_BREAK_2R,wf_2,AUDUSD,719,-0.5465866237285262,0.2336578581363004,0.42847073837111366,0.5482043159097852,-0.5481042161182054,-1.2108889929772064,-0.5481042161182054,51.74547983310153
VOLATILITY_EXPANSION,COMPRESSION_BREAK_2R,wf_2,EURUSD,581,-0.49698631310521757,0.2289156626506024,0.39801367430735285,0.49698631310521757,-0.5894174440085621,-1.2474969522925095,-0.5894174440085621,40.39586919104991
VOLATILITY_EXPANSION,COMPRESSION_BREAK_2R,wf_2,GBPUSD,755,-0.5098531439868257,0.25298013245033113,0.4862637398425223,0.5115236134084509,-0.4703014842851155,-1.1917264588279886,-0.4703014842851155,44.18543046357616
VOLATILITY_EXPANSION,COMPRESSION_BREAK_2R,wf_2,USDJPY,741,-0.3522419599573823,0.2901484480431849,0.6472269980899308,0.3619531886624921,-0.29105796701540465,-1.1218600403229908,-0.29105796701540465,31.241565452091766
VOLATILITY_EXPANSION,COMPRESSION_BREAK_2R,wf_3,AUDUSD,700,-0.6403090516572427,0.2,0.31869129796906426,0.6406593848086509,-0.7283356727655121,-1.288631832906339,-0.7283356727655121,33.72142857142857
VOLATILITY_EXPANSION,COMPRESSION_BREAK_2R,wf_3,EURUSD,608,-0.6279472680277307,0.15953947368421054,0.24818251443967054,0.6290761494835628,-0.8112382227875425,-1.253751003522904,-0.8112382227875425,39.46546052631579
VOLATILITY_EXPANSION,COMPRESSION_BREAK_2R,wf_3,GBPUSD,677,-0.6012944284785601,0.20827178729689808,0.3419685829052689,0.6015767759032146,-0.677167872004615,-1.2633476691620646,-0.677167872004615,55.03692762186115
VOLATILITY_EXPANSION,COMPRESSION_BREAK_2R,wf_3,USDJPY,717,-0.4212218413372296,0.2608089260808926,0.5588369219624639,0.42623107003059235,-0.3794384454454593,-1.1133458916319785,-0.3794384454454593,46.54811715481171
SUPPORT_RESISTANCE,HTF_REJECTION,oos,AUDUSD,263,-0.11581950908034622,0.38022813688212925,0.6810678680632347,0.11581950908034622,-0.2324936559823031,-1.13783071863834,-0.2324936559823031,86.31178707224335
SUPPORT_RESISTANCE,HTF_REJECTION,oos,EURUSD,215,-0.11695961899041185,0.3395348837209302,0.6096114147677243,0.12417184276827103,-0.2878201746632717,-1.0796626622430021,-0.2878201746632717,53.604651162790695
SUPPORT_RESISTANCE,HTF_REJECTION,oos,GBPUSD,240,-0.0698497641726139,0.3875,0.7792810606069035,0.08559966709241898,-0.14937360550056397,-1.0677238839778136,-0.14937360550056397,69.64583333333333
SUPPORT_RESISTANCE,HTF_REJECTION,oos,USDJPY,243,-0.06416850283834818,0.38271604938271603,0.7955182895653473,0.08266607054019715,-0.13501058405372887,-1.057983663762315,-0.13501058405372887,67.22222222222223
SUPPORT_RESISTANCE,HTF_REJECTION,wf_1,AUDUSD,283,-0.07374258654637467,0.38869257950530034,0.8009040499367991,0.0880263867669576,-0.13384346973056135,-1.0769689050449514,-0.13384346973056135,74.41696113074205
SUPPORT_RESISTANCE,HTF_REJECTION,wf_1,EURUSD,200,-0.05991362540434986,0.385,0.7696714159054255,0.06509118591151208,-0.153026784131434,-1.0613819743799915,-0.153026784131434,140.675
SUPPORT_RESISTANCE,HTF_REJECTION,wf_1,GBPUSD,246,-0.05312257459305647,0.3902439024390244,0.8332660959902535,0.06036212337771886,-0.10946346166860232,-1.044291127673025,-0.10946346166860232,74.85772357723577
SUPPORT_RESISTANCE,HTF_REJECTION,wf_1,USDJPY,237,-0.07040163120526932,0.3755274261603376,0.7732036829038261,0.07698277808150752,-0.15254680378423388,-1.049040211332964,-0.15254680378423388,49.11392405063291
SUPPORT_RESISTANCE,HTF_REJECTION,wf_2,AUDUSD,266,-0.1298736107554106,0.35714285714285715,0.6454862612875512,0.14199128233737746,-0.26001737774087985,-1.1094778523322675,-0.26001737774087985,100.0187969924812
SUPPORT_RESISTANCE,HTF_REJECTION,wf_2,EURUSD,185,-0.048520958903278455,0.4,0.8024664148351761,0.060148563490141194,-0.13293135154523672,-1.074974684575214,-0.13293135154523672,139.8918918918919
SUPPORT_RESISTANCE,HTF_REJECTION,wf_2,GBPUSD,261,-0.025033183347718202,0.421455938697318,0.9244665861862558,0.0390483851543622,-0.04708667837287882,-1.0486738086382932,-0.04708667837287882,104.38697318007662
SUPPORT_RESISTANCE,HTF_REJECTION,wf_2,USDJPY,269,-0.07971033871154243,0.379182156133829,0.7727170358460455,0.09624350367113796,-0.15292971005833675,-1.0441655239782233,-0.15292971005833675,114.40520446096654
SUPPORT_RESISTANCE,HTF_REJECTION,wf_3,AUDUSD,240,-0.1676670094016809,0.325,0.5260505314907807,0.16848261734124478,-0.3808245944375885,-1.138415388369313,-0.3808245944375885,109.3125
SUPPORT_RESISTANCE,HTF_REJECTION,wf_3,EURUSD,211,-0.06855888115389275,0.3981042654028436,0.7584166737210751,0.08191395019942893,-0.16679422579092043,-1.0959749831794252,-0.16679422579092043,105.75829383886256
SUPPORT_RESISTANCE,HTF_REJECTION,wf_3,GBPUSD,234,-0.10815574788055538,0.36324786324786323,0.6639354272142179,0.125864436691258,-0.2431053961818015,-1.0885458734070261,-0.2431053961818015,90.7051282051282
SUPPORT_RESISTANCE,HTF_REJECTION,wf_3,USDJPY,225,-0.08317155085363737,0.36,0.7239047922406,0.09666176475385703,-0.1915005386161978,-1.047296976469604,-0.1915005386161978,61.71111111111111
VWAP_SESSION_MEAN,TREND_PULLBACK,oos,AUDUSD,738,-0.5644445946756478,0.28184281842818426,0.3822663194064902,0.5644445946756478,-0.561510762295735,-1.2257360755194635,-0.561510762295735,21.036585365853657
VWAP_SESSION_MEAN,TREND_PULLBACK,oos,EURUSD,704,-0.47469796231074346,0.3125,0.4669329078657141,0.47469796231074346,-0.4556485625469495,-1.176389594965448,-0.4556485625469495,18.139204545454547
VWAP_SESSION_MEAN,TREND_PULLBACK,oos,GBPUSD,745,-0.3531810306086749,0.36644295302013424,0.6218260361448025,0.35482736148972227,-0.29084456681411147,-1.146322616591441,-0.29084456681411147,22.926174496644297
VWAP_SESSION_MEAN,TREND_PULLBACK,oos,USDJPY,744,-0.3089119843368252,0.3481182795698925,0.6613333975157845,0.31251883573693695,-0.24682668211718875,-1.0893183675141855,-0.24682668211718875,22.076612903225808
VWAP_SESSION_MEAN,TREND_PULLBACK,wf_1,AUDUSD,746,-0.414891659847502,0.3284182305630027,0.5487461913728551,0.4166153845823438,-0.3577018823169308,-1.1400365255736473,-0.3577018823169308,21.373994638069703
VWAP_SESSION_MEAN,TREND_PULLBACK,wf_1,EURUSD,707,-0.4491748886558209,0.314002828854314,0.491435449095953,0.45069411554520594,-0.4202096792668171,-1.1662694057916794,-0.4202096792668171,17.128712871287128
VWAP_SESSION_MEAN,TREND_PULLBACK,wf_1,GBPUSD,751,-0.3804464744750533,0.33688415446071907,0.5896237561615781,0.3826666718564875,-0.3172214540191924,-1.1052370302084715,-0.3172214540191924,17.842876165113182
VWAP_SESSION_MEAN,TREND_PULLBACK,wf_1,USDJPY,755,-0.2867588447732021,0.37350993377483444,0.6944731193619176,0.29146951106205454,-0.22225940949883186,-1.0857999814873998,-0.22225940949883186,24.04635761589404
VWAP_SESSION_MEAN,TREND_PULLBACK,wf_2,AUDUSD,841,-0.486658065969373,0.3281807372175981,0.5158144150317385,0.4922950277054619,-0.3949048612861915,-1.174564563167769,-0.3949048612861915,28.92984542211653
VWAP_SESSION_MEAN,TREND_PULLBACK,wf_2,EURUSD,709,-0.5516315543314412,0.28067700987306066,0.38149156685677227,0.5516315543314412,-0.5640880653618882,-1.2369610444472225,-0.5640880653618882,23.61777150916784
VWAP_SESSION_MEAN,TREND_PULLBACK,wf_2,GBPUSD,852,-0.5239605848871913,0.3086854460093897,0.4812960719172229,0.5267966251321465,-0.43405063157945534,-1.157371584310869,-0.43405063157945534,16.983568075117372
VWAP_SESSION_MEAN,TREND_PULLBACK,wf_2,USDJPY,841,-0.31977396323132123,0.36741973840665876,0.6856416753260067,0.3266566519263715,-0.22758289824166245,-1.0915010916079542,-0.22758289824166245,30.46373365041617
VWAP_SESSION_MEAN,TREND_PULLBACK,wf_3,AUDUSD,761,-0.5723317921466864,0.290407358738502,0.3894602003329655,0.572569592459893,-0.5564719301931491,-1.248399129071242,-0.5564719301931491,20.45335085413929
VWAP_SESSION_MEAN,TREND_PULLBACK,wf_3,EURUSD,719,-0.5821553959125445,0.26564673157162727,0.35106983321393753,0.5833925538378609,-0.6052378981452559,-1.231020713204549,-0.6052378981452559,25.910987482614743
VWAP_SESSION_MEAN,TREND_PULLBACK,wf_3,GBPUSD,758,-0.5701564967156674,0.28891820580474936,0.3912868745656149,0.572656698747794,-0.5553187558043974,-1.2122130100112039,-0.5553187558043974,18.91820580474934
VWAP_SESSION_MEAN,TREND_PULLBACK,wf_3,USDJPY,760,-0.2688752337210196,0.3763157894736842,0.7124504248563339,0.28523973102492084,-0.20452837035388557,-1.080512635218937,-0.20452837035388557,23.105263157894736
VWAP_SESSION_MEAN,RANGE_REVERSION,oos,AUDUSD,262,-0.23007147248411342,0.2748091603053435,0.4391389072203732,0.23547080927465752,-0.4971265912465519,-1.1863729327878494,-0.4971265912465519,27.480916030534353
VWAP_SESSION_MEAN,RANGE_REVERSION,oos,EURUSD,227,-0.19046827734593486,0.2643171806167401,0.4632448060246519,0.19046827734593486,-0.46364592075126526,-1.1266776681205404,-0.46364592075126526,29.251101321585903
VWAP_SESSION_MEAN,RANGE_REVERSION,oos,GBPUSD,233,-0.14549050547010622,0.2875536480686695,0.5788703311482668,0.1742245212164394,-0.3355548316157347,-1.1029780175826567,-0.3355548316157347,56.137339055793994
VWAP_SESSION_MEAN,RANGE_REVERSION,oos,USDJPY,274,-0.10948912310371639,0.3175182481751825,0.7189689884937874,0.13307168702489144,-0.20967130951556653,-1.085913241187523,-0.20967130951556653,40.96715328467153
VWAP_SESSION_MEAN,RANGE_REVERSION,wf_1,AUDUSD,205,-0.08363832697261042,0.34146341463414637,0.7145760406055377,0.08486201767014567,-0.21117863089216038,-1.1041662485244785,-0.21117863089216038,49.0
VWAP_SESSION_MEAN,RANGE_REVERSION,wf_1,EURUSD,223,-0.16764241036188787,0.2645739910313901,0.4925382639845145,0.16764241036188787,-0.40976631008688674,-1.0913897613203367,-0.40976631008688674,47.399103139013455
VWAP_SESSION_MEAN,RANGE_REVERSION,wf_1,GBPUSD,207,-0.04165487211546237,0.34299516908212563,0.8615502505744672,0.07447940084668492,-0.10056675987466852,-1.0657946151884312,-0.10056675987466852,31.207729468599034
VWAP_SESSION_MEAN,RANGE_REVERSION,wf_1,USDJPY,164,-0.08110110192556441,0.3170731707317073,0.6655169065593568,0.08346476691920704,-0.25600474265050277,-1.0813161073672277,-0.25600474265050277,48.47560975609756
VWAP_SESSION_MEAN,RANGE_REVERSION,wf_2,AUDUSD,271,-0.1953346817884799,0.2915129151291513,0.5148979455655586,0.1953346817884799,-0.3991939622276517,-1.1452799664239492,-0.3991939622276517,35.29520295202952
VWAP_SESSION_MEAN,RANGE_REVERSION,wf_2,EURUSD,204,-0.13977620268440205,0.3137254901960784,0.5310673447715187,0.14695863362754835,-0.3672390714259842,-1.115494477658357,-0.3672390714259842,31.764705882352942
VWAP_SESSION_MEAN,RANGE_REVERSION,wf_2,GBPUSD,239,-0.1215661977058381,0.301255230125523,0.6594822719789176,0.14472001021055209,-0.2690333900201826,-1.091449059965581,-0.2690333900201826,63.70292887029289
VWAP_SESSION_MEAN,RANGE_REVERSION,wf_2,USDJPY,240,-0.08128765828365281,0.3125,0.7649247113309013,0.0880565560080668,-0.17439608312859597,-1.0642648429207826,-0.17439608312859597,37.666666666666664
VWAP_SESSION_MEAN,RANGE_REVERSION,wf_3,AUDUSD,195,-0.1791045748633976,0.26153846153846155,0.4375381626850649,0.1898313453437235,-0.5040843959170602,-1.183032236696503,-0.5040843959170602,45.282051282051285
VWAP_SESSION_MEAN,RANGE_REVERSION,wf_3,EURUSD,165,-0.1327551759504526,0.30303030303030304,0.46839762488744324,0.1334395955050527,-0.43000406488301096,-1.1123108693640322,-0.43000406488301096,53.75757575757576
VWAP_SESSION_MEAN,RANGE_REVERSION,wf_3,GBPUSD,229,-0.22738814378394379,0.2445414847161572,0.37891083576822077,0.2305222627982172,-0.561497528675865,-1.1480652752098752,-0.561497528675865,51.33187772925764
VWAP_SESSION_MEAN,RANGE_REVERSION,wf_3,USDJPY,153,-0.13196623475643232,0.23529411764705882,0.4496933248781303,0.1376542341211595,-0.460764279565498,-1.0732864308603036,-0.460764279565498,46.50326797385621
COST_AWARE_SCALPING,SHORT_HOLD_REJECTION,oos,AUDUSD,751,-0.6555722125062498,0.3129161118508655,0.2304067826615732,0.6555722125062498,-0.7082315747577053,-1.2788870527018261,-0.7082315747577053,4.560585885486018
COST_AWARE_SCALPING,SHORT_HOLD_REJECTION,oos,EURUSD,697,-0.4452838783708106,0.3931133428981349,0.4250744342262669,0.4452838783708106,-0.4215882019528158,-1.1446994773875176,-0.4215882019528158,5.703012912482066
